"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
13389,116,15897.7752912,16267.4824912,157.2415369,51511.8827677,3288.6891487,470.1640807,320.7499573,9.3085789
13399,116,18532.7531816,14576.4791061,123.9267602,40013.2065462,2689.793995,296.3397601,140.8829776,4.8926677
13410,116,20454.2171281,9510.0693399,114.8959537,10946.096591,2504.1792559,147.497251,57.1038907,7.7859638
13432,117,4938.5587847,7331.049111,484.0534357,273905.2521851,861.8542732,224.0657969,104.1524242,7.5900703
13433,117,5171.4530053,7668.3657346,138.6801601,25053.2497797,3237.7358689,229.2807616,90.5558631,7.4281887
13436,117,5454.5516128,15123.2683308,150.7731989,38142.8543662,2598.5828431,268.623468,112.8583542,6.6822671
13465,117,10576.8228695,580.5814721,7.69487,1332.4085433,2035.5957283,182.3015648,113.805069,7.8075719
13466,117,10962.1838896,12950.2622937,112.8542698,20866.3985752,2583.2104434,209.3990491,94.3376447,5.611255
13467,117,11002.46323,9185.0822053,133.4643786,35940.7538477,3006.0145687,357.0944918,225.1728815,7.4745046
13471,117,11514.6984952,8359.1570677,117.0536846,17921.9714503,3510.2357035,214.9195518,81.8306834,7.1328236
13485,117,13400.7886111,2564.0490392,457.7014649,196308.6046897,600.6390544,197.493405,100.4863215,8.3547898
13489,117,14345.669708,3140.888151,126.4849414,12989.3647834,2290.7363134,176.1136443,78.6400098,9.2838794
13490,117,14574.5385313,10345.8333674,166.2861362,116158.8709283,2359.1093091,501.0833316,299.4367871,4.9115575
13497,117,15914.002241,16254.4551458,176.6496846,84735.4469757,2333.7031788,524.943852,341.2801175,7.8883762
13498,117,16133.3855869,3375.107235,466.7598098,194996.7631139,472.3734981,183.0410167,94.1496498,8.1169078
13499,117,16452.242296,6252.5410107,147.3823699,20084.2233831,3077.0081989,215.9201678,84.8554889,9.755587
13504,117,17745.6007288,15837.1122618,388.7050006,89671.1334437,1383.694423,136.770741,49.6096949,9.1966503
13508,117,18536.81658,14575.47248,111.2137019,35217.1217534,3132.4234728,243.7261923,101.0875308,3.7880653
13516,117,19237.8913772,18056.4988787,12.0823517,1337.9661813,1918.2643921,196.042073,123.0622266,8.8387064
13530,118,3746.9032267,12250.1479957,13.8590301,2305.7789472,2554.5748048,266.7166225,187.4030372,7.1789947
13537,118,5192.2313397,7656.5151825,165.948841,39011.5618294,2835.583125,230.9235851,82.4128646,6.7482313
13541,118,5476.6832189,15139.4948238,130.2647246,29340.5558605,2635.7428782,233.7167892,106.2277616,5.7751099
13566,118,10184.1634643,7869.0322769,4.2873453,1341.2446874,3513.7078451,240.1800857,117.6831067,9.8694055
13570,118,10962.9397602,12945.103936,134.3937816,25158.8659184,2495.0521187,279.9569864,156.4642789,8.4882879
13571,118,11007.8070168,9177.930388,136.0622202,33807.9383254,3041.2552511,400.2756257,260.7229713,9.2108591
13575,118,11530.5367191,8344.3232059,133.6504139,24519.1856889,3542.6350439,296.8027693,142.9354356,9.1288888
13587,118,13254.477731,9442.2970874,302.7314944,191862.0946982,892.106818,496.1367929,343.1659085,9.3934337
13594,118,14609.8430048,10339.1706065,168.141321,113000.9482294,2520.9159149,576.2949137,332.7555761,5.9160501
13601,118,15903.289277,16228.8934828,154.6028623,60654.685713,2893.715947,568.9689535,426.4364764,9.2574563
13616,118,18550.2254409,14565.8028384,121.2536337,38925.2077293,2883.7339329,295.7066786,139.8739975,4.8234407
13644,119,5200.0624963,7663.2663557,158.1805792,27309.4571938,3251.1714277,165.5564192,42.7027507,6.3521344
13648,119,5455.5133883,15146.9025188,122.0379869,23382.1735531,2842.0449211,301.4165028,182.7910153,8.2282033
13677,119,10958.2795519,12951.4982554,115.1771076,21521.6666691,2627.4745148,188.5950941,83.548886,5.1044566
13678,119,10995.8108224,9175.3696689,153.5405806,41397.7745346,2909.9585677,393.1725233,257.5831001,9.2687248
13683,119,11608.9385441,17038.3796184,9.5203565,1308.2044931,2415.674759,192.4523137,108.0907031,8.5594063
13692,119,13046.1454028,12270.4091835,117.6469217,13321.4612613,2498.541096,189.3637394,88.2495435,8.5269327
13702,119,14613.1182563,10334.0908673,169.0539516,125062.5758445,2027.7107001,542.250579,325.3452771,5.089569
13707,119,15426.722493,11494.446346,140.8777428,11896.1602861,2458.6742549,134.6986392,42.8544496,9.5043663
13712,119,15899.5917223,16236.7280361,147.3004819,58133.9989204,2969.7974382,456.2650226,289.0831713,7.0888521
13727,119,18544.607255,14567.1301503,117.1229154,36023.2450071,3028.7781288,232.8119263,108.2981759,3.8863231
13740,119,19751.8697814,7957.3539205,313.0118086,79279.8482681,1332.9330577,136.6280086,46.0277634,6.8127174
13743,119,21034.3726993,11866.7874746,8.821221,1543.3520884,2701.3898451,246.5919394,160.6393844,9.1823752
13750,120,3298.0422758,11322.1695483,124.6674455,15913.4474838,2254.761022,194.6208701,98.0876728,8.1576885
13760,120,5192.2381989,7663.4934583,186.5231522,41535.9061631,2716.6071165,220.3419442,85.4577441,7.5570758
13763,120,5475.6368919,15137.6209707,143.3451701,28893.2464201,2665.9321484,255.459742,113.5907289,7.6220381
13793,120,10953.971583,12935.3210375,126.3290449,22912.0819264,2478.650412,235.4415549,134.6702975,7.0193271
13794,120,10977.0020703,9159.1131831,154.5155309,36587.4629017,3073.1600178,367.6122757,207.4355709,9.9234602
13796,120,11503.6245334,8399.7220117,142.2552504,29257.5140198,3383.3064495,289.7557304,120.0658391,8.3976614
13807,120,13059.3810895,12218.3953641,110.9227168,13477.3817144,2452.2213355,233.6313014,131.5416591,9.3164332
13808,120,13243.7859611,9502.0215064,337.0187097,232812.2036935,809.2253581,368.776808,184.5138145,7.13647
13817,120,14606.4716499,10319.6214303,177.0370752,134666.5005681,1944.7839441,511.1618243,298.2949454,4.8706078
13825,120,15908.3227367,16264.2872664,154.0771793,66460.3785136,2764.0651985,409.3331271,236.0571767,6.06749
13827,120,16480.8405798,6308.3924021,358.9648734,236818.4343206,343.4978517,314.3568406,160.1861417,6.7881159
13835,120,18528.3072893,14567.8504363,123.9389744,42663.7882253,2913.0034595,348.5590983,193.3500908,5.3798779
13863,121,5218.1593071,7664.0233002,135.4891641,22661.7079006,3348.4387395,228.1182136,86.1986533,7.8192582
13866,121,5482.684054,15127.2931752,158.8721192,32988.3431065,2625.8007757,252.1702766,119.6261422,7.9965958
13876,121,7481.3178848,4904.9658971,25.4704928,2788.6679419,2893.8078743,220.3599506,111.4820003,6.3493247
13898,121,10971.4329122,12935.947904,125.4111005,23019.5237127,2603.1332355,200.7008265,83.853733,5.906924
13901,121,10984.8991598,9188.1498143,172.8178973,50642.719578,2821.8771895,308.0720943,140.6195844,7.4592525
13912,121,13037.4558108,12238.3777831,115.3506289,13376.2734746,2474.299808,182.8808457,78.6350118,7.9253082
13916,121,13539.6613278,7868.6728663,15.8687255,1966.8912372,3313.4877999,192.0771588,79.3093796,6.331379
13924,121,14595.4739948,10325.9505393,174.4210806,127962.5136309,2290.0100208,629.3610653,457.8087711,6.1147516
13932,121,15702.2899422,15254.5221251,413.3045497,151243.6941684,848.603972,202.5853954,99.2032571,9.0716847
13934,121,15911.5789599,16244.8777188,150.0823563,60731.7657325,2821.919517,446.4109903,262.4865598,6.8794842
13940,121,17420.4351457,15737.3704673,16.2773743,1841.8560368,2452.5053227,257.9792903,179.0863599,9.0751996
13945,121,18545.9246721,14570.2868306,117.9063236,42645.1704394,2844.3980029,247.6045258,93.9840512,3.5368178
13957,121,19795.094827,6120.4220098,354.1705761,102456.0176569,905.0519953,186.0254811,93.3967462,9.065735
13968,122,3713.4794088,8498.0920202,163.8260448,23897.3209939,2329.9048047,191.7788988,78.9747489,8.9163594
13974,122,5212.7305941,7681.1059907,118.9208335,17445.2332216,3529.3060541,241.778676,107.2420842,8.4540899
13976,122,5463.8029307,15133.2573448,131.1233821,22331.5234307,2850.3889114,183.7920093,64.8354501,6.0604965
13998,122,9542.5341001,3867.1001357,582.3870908,247110.0535009,1368.0912427,177.1590429,70.8703193,9.6113164
14011,122,10743.1779805,15794.2644389,537.5135862,290847.7205534,196.5489166,182.3231864,93.7761785,7.1913414
14013,122,10862.6108572,7031.2580731,516.1763156,325261.5039708,898.7198019,285.9293504,145.0977008,9.2260431
14014,122,10966.3013807,12914.5376479,154.5022678,31432.052283,2304.3667178,245.5571414,130.0311669,7.7570642
14015,122,10977.2018247,9197.5561941,198.9902572,65625.1365765,2496.1674509,404.4934914,232.2995411,9.8712069
14017,122,11483.7007226,8353.2031764,121.682667,22028.0054018,3650.9776939,328.1246543,185.7442419,9.4407481
14030,122,13684.1334236,11353.0145766,7.9946339,1196.691213,2500.821181,160.1239395,73.7720173,7.678827
14040,122,14582.9678623,10328.0765974,165.0820623,110251.4832185,2435.280162,428.7931109,210.9029665,4.3793932
14054,122,15907.8794817,16270.4567488,146.4498369,56572.3002274,2702.2505187,368.9926536,209.7534518,5.847119
14066,122,18535.4974988,14567.9898715,122.2097316,43409.7101663,2776.013328,327.436619,176.8165279,4.8509632
14071,122,19083.0808842,12912.0719819,16.2579637,1778.6763671,2784.0083995,213.8737292,114.5315682,7.8170623
14082,122,20382.8099245,7273.1308544,243.6166912,49531.0617136,1440.0384808,168.4146097,71.4994059,8.1544693
14105,123,5448.7066111,15134.7058888,110.6211093,19912.5951516,2984.8987007,223.8044251,95.3485292,6.0476678
14123,123,8643.9741812,16766.8765688,14.3594083,2230.1829502,2574.4047705,171.627762,78.6938296,4.8895653
14126,123,9624.3335811,4032.1040125,531.2519451,227576.5765993,1354.0964873,168.8111513,61.4731409,8.3044621
14135,123,10984.7166461,9185.7007367,156.4747869,44428.7019523,2958.7401823,400.4206525,253.958708,9.1160648
14136,123,11001.8802405,12935.4638595,133.0373507,21990.8227358,2722.8523011,237.8961658,121.9982093,8.1154179
14139,123,11510.0578412,8352.667486,127.2077624,26310.8901411,3538.994202,277.9507675,125.7963631,7.2911014
14146,123,12967.9546778,3111.969817,427.2159823,164110.314128,832.7812597,225.2352837,140.1197747,9.9055392
14162,123,14567.4763028,10324.0301555,164.9178447,109392.1755601,2302.8169415,535.2218065,269.6764281,5.4759462
14172,123,15917.7281828,16295.0509278,146.922569,53190.8081823,3119.0709234,412.2267159,262.8475833,6.9720417
14186,123,18519.3916279,14582.7643131,117.3539443,41146.2003829,2767.9003901,272.6372405,129.1034395,3.9827969
14214,124,5203.2567546,7675.4720335,125.6948173,18429.6690696,3535.6240212,267.535117,121.1314459,9.7770064
14217,124,5441.1070083,15118.539957,117.0726983,22008.3821007,2859.7164682,255.1952685,122.0078762,6.8864386
14245,124,10978.4906267,12939.4517488,111.7705331,16212.2600253,3029.6486537,177.73508,62.9092359,6.0350152
14248,124,11474.756891,8381.4715172,128.2347547,26139.0445811,3627.172871,304.7999089,135.7246833,8.1519087
14267,124,14571.7548551,10323.6460352,172.6692012,124284.9578535,2234.4101151,463.2144407,264.6560769,4.5663163
14277,124,15951.2643978,16283.9770761,141.7760544,53345.1462758,3207.2077046,312.4154635,140.6259883,4.9600019
14290,124,18548.7656899,14615.7494086,128.7693961,47586.1656546,2711.1890907,266.5736441,127.5014439,3.9929119
14321,125,5221.6676375,7670.8052939,122.8632273,19712.9256842,3507.2237289,301.9098384,155.3477921,9.8823636
14322,125,5422.8523452,15116.6041495,140.2673657,24049.6595034,2826.9930307,210.2142253,93.8447776,7.2578227
14325,125,6358.3022045,16262.4576915,126.415788,11952.361305,2165.1196192,167.3734366,80.0786225,9.581496
14333,125,7479.303806,5803.5441503,15.3160975,1606.3059063,3262.3847815,231.6876915,116.3540437,9.1822569
14350,125,10983.8348395,9193.80823,158.5737742,46499.8386912,2787.1432607,210.7352092,84.1679844,4.7755069
14375,125,14569.1809073,10338.7801971,173.9436713,126274.3930141,2090.8024115,267.1251547,80.9963099,2.6817804
14377,125,14946.7925257,4821.657718,121.0379521,13642.2147609,2761.3705889,203.2819209,86.9416651,9.3939115
14387,125,15926.8176639,16264.5085722,126.0461202,46506.1044469,3293.5952605,325.8786485,143.7882592,4.7708145
14404,125,18543.9296319,14604.1301364,126.8939359,47685.0794569,2729.7495449,251.5869743,114.9168657,3.6716543
14410,125,20011.1971402,10772.1232184,519.8929007,290571.8908021,671.5441434,249.1863625,133.1951085,9.141734
14427,126,5243.9144589,7632.6542453,155.114844,29950.2662018,3204.9596189,239.9365621,98.5562727,8.0133838
14430,126,5387.1002402,15113.0246931,150.7540671,28935.1277188,2599.424425,257.0207865,122.2090481,8.4088482
14434,126,6362.4125871,16290.4700412,169.8352518,19929.792074,1943.1974065,125.1878751,41.447968,7.5521398
14452,126,8235.6042712,12517.7666765,38.6224214,2587.8396285,2699.2102696,172.6398963,79.6398977,7.5882666
14468,126,10969.9092028,12923.1600341,132.9132085,20735.3745293,2648.6040505,254.9476067,135.4984883,9.1894018
14469,126,10989.5153421,9181.9263749,162.0724761,41808.1620125,2791.520236,334.8370926,183.3269378,8.6724763
14472,126,11523.1827714,8370.3025382,114.5170886,20077.4146161,3704.5033391,315.1388348,163.9328193,8.9147365
14493,126,14576.3263844,10354.1881213,162.1857729,111346.3618507,2447.7993306,420.1523439,189.709849,4.1124676
14498,126,15036.6953019,4819.9591295,196.6462841,33919.1145022,2155.6724563,190.1325241,78.2801989,8.8404006
14503,126,15921.1611047,16284.5871199,158.1987365,62944.5480339,2828.941906,404.5762015,231.8411727,6.6517703
14517,126,18543.7573527,14615.4154354,117.1205158,41837.7820034,2975.9487403,313.2249187,180.5016614,4.4637998
14542,127,5237.4534324,7679.1211205,136.2029047,21840.5019562,3267.1349853,222.8669284,83.2732283,8.0043364
14544,127,5397.3468616,15140.1693404,130.6072128,24374.2761507,2832.1377121,288.1142217,144.5238326,8.548816
14546,127,6064.9873551,8774.9582804,16.058561,2699.7328881,2893.5807669,221.6542883,110.7633163,5.3452396
14548,127,6346.260221,16277.3519382,104.9523945,10036.27783,2235.3221775,205.7676858,125.4989503,9.9872806
14559,127,7946.9195961,4963.4173359,509.6163756,193845.6042781,1494.003226,187.8675593,79.9476124,9.9497885
14583,127,10958.2259263,12931.4786801,129.8351888,19412.8416074,2751.6524349,234.7305768,117.9228319,8.665747
14584,127,11001.3176795,9196.5567721,185.0362897,54246.8773867,2572.177763,261.3683531,111.4453659,6.7538685
14586,127,11511.8645178,8362.8409673,117.2281717,18366.564504,3686.106899,230.7077554,88.671168,7.4798103
14602,127,13707.3065832,14355.7714648,453.3757617,220013.8653394,314.1544268,162.9096068,68.5421923,6.0873679
14604,127,14287.4147769,3136.0053267,78.355499,5954.102053,2331.5077654,176.4509119,83.3685657,8.7912189
14605,127,14263.5591857,5920.310334,489.764498,275248.3238413,498.2028357,207.7868217,97.685288,7.1824069
14608,127,14583.1948885,10346.7179609,163.4761288,105130.2443594,2474.6679386,459.3042754,216.8133914,4.8203677
14617,127,15922.546567,16273.4528937,131.4185837,41694.0202374,3303.1857678,328.7720453,153.5854377,5.7837439
14631,127,18538.045338,14639.8464302,121.6739588,43829.9162718,2799.6541001,386.0404656,220.3700316,5.5985639
14641,127,20332.0056243,9698.3099452,111.1208401,11707.8301711,2543.2166182,206.3411364,109.7210714,9.512652
14646,127,21119.7110651,12546.3672433,88.4220407,5883.5583867,2262.2331262,143.084146,58.3550168,8.851453
14659,128,5237.2147385,7677.1901443,131.7094026,22914.2965047,3285.2166432,223.1300182,84.0913198,7.1869249
14662,128,5409.0562545,15136.4417952,130.2503228,26367.6914216,2779.3058541,239.2871297,116.3254845,6.5631341
14664,128,6359.3559089,16272.9637104,126.1633438,10803.8622614,2209.166051,142.9349733,58.2737578,9.0485494
14672,128,7676.8289114,4162.5589191,379.4961523,122716.2387268,1096.0538747,191.503071,89.8167616,8.9318119
14691,128,10131.6832976,6647.145926,605.7102826,513803.4760801,171.363377,311.34293,187.4095159,8.7425471
14696,128,10969.5475566,12946.8242068,150.4695021,30171.6686417,2351.3051473,207.452142,89.0199833,6.5250192
14697,128,10990.5579477,9195.7867181,183.3852503,64660.9643601,2212.6497381,463.4651717,332.7516574,9.8012217
14700,128,11515.2343623,8353.1437696,154.5732034,34086.7525325,3277.0819001,313.8642009,161.2148033,9.1155883
14722,128,14597.3326678,10348.8491148,159.2252546,103632.9300628,2729.5157289,468.840674,198.5611333,4.7477167
14727,128,15300.9556986,16305.4101599,584.8384487,383282.1446241,165.755297,150.3459294,59.8717032,5.3783523
14730,128,15935.1854965,16295.6159583,165.3763758,57646.8470979,2844.743329,312.5611581,146.2241133,6.1247183
14738,128,17791.5606316,8688.0878129,436.0580821,211882.0109311,359.6491558,208.4507178,108.115618,7.4271756
14744,128,18546.1104594,14608.1511032,128.015593,50672.1732623,2851.2665264,418.7632657,265.0739104,5.7607336
14746,128,18703.7503466,15610.5381311,4.5601242,2749.308476,2515.4812443,223.4834082,144.6834493,4.5431675
14751,128,19860.7490345,6065.9218832,11.9743623,1809.8311775,2362.4894356,177.6474799,91.092481,5.9586254
14754,128,20216.2984753,9788.3218977,113.567578,11871.006166,2626.7167188,204.5491018,94.2983568,9.6718365
14772,129,5210.9903807,7632.3479186,194.599844,32170.2660614,3081.3154418,147.417755,33.6957634,7.1375385
14775,129,5402.269449,15159.8410087,157.0516517,33270.3406328,2580.6968894,229.8845999,93.8896056,7.0901642
14795,129,9334.048006,12300.4261396,106.1957246,9210.8607607,2406.0288837,127.7245042,42.0628294,6.9935617
14805,129,10970.6316395,12957.461235,141.6834762,24611.2325689,2458.8884454,210.3013212,91.8994103,7.2300137
14806,129,10983.7464569,9201.4684299,137.5363778,34847.0533813,3168.6811521,366.0537791,180.4277405,8.3480558
14810,129,11507.7504907,8370.5533084,122.5206999,22186.0679953,3508.5463301,230.8936948,83.2833871,6.7262848
14830,129,14581.8641047,10338.7073943,165.0000286,106253.2036743,2275.009499,385.0851178,168.127956,4.0863021
14834,129,15092.6926726,14191.5872412,9.5617182,2718.6100672,2409.6413963,285.2426339,240.2097295,6.1035972
14839,129,15900.5281372,16303.5901991,163.0156514,47452.0888704,3002.2452352,301.9908165,142.5345228,6.9875959
14851,129,18544.1561404,14581.0779778,128.1819204,49559.8443234,2575.2498144,277.0115312,131.1185339,3.9483826
14855,129,19056.1747154,11159.8873263,103.7183002,9450.5485018,2714.226779,184.3992585,74.9493621,9.3267726
14864,129,21034.9068425,9975.6476864,591.0689542,382234.4660555,0.0002382,180.5534648,79.3046944,6.5587495
14881,130,5230.9835259,7663.413781,122.4115685,17836.6566825,3309.2900209,263.9059728,129.3454172,9.4961656
14882,130,5412.5872983,15137.5701657,138.667931,25059.2738994,2726.9829618,250.8446234,124.131618,8.1066176
14885,130,6352.7711802,16316.0423824,105.7704255,7943.8088653,2249.9882304,158.8299916,72.1810098,9.9072473
14912,130,10997.7845699,9212.4032206,139.6591567,33585.7378345,3089.6065773,350.6588768,204.6716299,8.539024
14921,130,11825.3295617,3889.1106528,112.8157635,10816.149423,2317.6758952,135.9148849,50.1581274,7.0514037
14932,130,13128.6807978,16626.6025621,194.3728691,19017.5033593,2117.6439688,115.1324587,36.5250804,9.4030307
14940,130,14581.2862058,10342.7634988,161.7623126,103505.630586,2358.6484633,368.6109332,158.5117056,3.8723375
14950,130,15955.8266645,16286.3569925,149.7153649,39704.7355883,2960.7833328,280.8312142,118.7630467,6.6199164
14960,130,18545.8326894,14579.0352396,121.7453027,45182.0350305,2835.8303408,345.3705057,202.58255,4.8779886
14981,131,1416.2435792,17159.4182761,14.5245561,2451.0892783,1969.5818354,183.8086488,115.4902322,4.77353
15032,131,10958.3366585,12946.6788467,157.3383055,28191.4669593,2359.0906622,253.3052975,136.7532038,9.2145557
15033,131,11001.9229851,9179.3777153,181.7923087,51820.7724865,2440.0655989,275.6847001,128.4703309,7.1983854
15036,131,11486.6650564,8338.0380002,151.0389018,39310.2097783,3085.476973,323.0791232,165.5825053,7.7968422
15037,131,11799.4155951,3926.1312849,113.5621693,12870.5691216,2281.9990519,178.85202,84.3074931,7.8348405
15038,131,11872.7358587,14078.6558279,48.7061585,4523.0424089,3060.6534786,296.8490506,191.0614201,9.6612184
15047,131,12840.0172168,3675.5258938,446.1987633,269241.2185248,16.7995285,194.7806981,84.7075111,5.7475787
15061,131,14577.0919903,10347.3472115,161.1041016,99949.0842922,2583.8424938,365.6079247,134.0953899,3.946141
15067,131,15868.2778888,15325.0797332,103.7704714,8873.2511657,2880.8278071,171.6462491,70.3049482,9.2643925
15068,131,15941.320285,16301.5161137,155.5746425,30582.6412346,3194.0296276,257.8569028,106.8478584,8.4696379
15075,131,17578.9697891,7001.7329388,271.0819119,61529.2706466,1426.8289286,192.223254,93.0534519,9.2034368
15084,131,18534.890697,14573.9497997,117.0294649,41617.6386268,2828.7407993,334.8591404,166.2855999,4.7811273
15105,132,4127.2224824,6467.671198,14.9800418,1268.2802361,2498.149713,184.656289,102.4380389,9.234044
15107,132,4494.5556148,14615.2975628,417.598383,173788.2304935,574.4609243,248.4276339,159.1003884,9.8527101
15109,132,5204.5423066,7699.4757631,147.1174225,29777.0551919,2909.4032408,256.5759053,119.7392638,7.796847
15111,132,5417.204389,15131.2492952,152.0850558,29727.2476052,2592.1643865,216.3369064,97.2424865,7.0341659
15118,132,6858.7535122,5139.5336504,437.2898876,142031.248915,1350.3276654,156.8409918,54.6399645,8.4040743
15127,132,8498.0166817,5954.8180466,372.814055,124359.3103813,1297.5192122,210.6497489,94.6855995,9.3441926
15140,132,10944.9250278,12951.6525499,186.4734674,42870.4218741,2011.0284029,260.5436582,153.3659677,8.6239392
15141,132,11009.4534677,9173.5686397,167.4959506,50933.0574543,2593.4913593,346.6230085,190.6976273,7.8496217
15143,132,11492.7313594,8337.5850236,149.2747419,31958.4527642,3250.5178952,344.5681351,173.6512256,9.981171
15148,132,12121.3078062,7481.8261692,6.8918563,1506.91241,3195.3819003,241.3810973,121.2611341,9.0186285
15159,132,13894.4934698,6412.7324279,581.8413087,479909.7392061,0.0027146,198.5318881,82.2642649,5.5739481
15162,132,14328.9350463,13743.2175612,340.5187245,75336.0928606,1419.0631569,161.4511333,68.1335212,9.9073296
15163,132,14582.312089,10345.6523116,164.0528812,100626.8603773,2595.8256899,436.339126,191.0688847,4.8189582
15170,132,15867.6138578,11219.7950971,12.2906661,1586.980869,3190.4253547,196.100385,83.4403508,7.4955815
15173,132,15913.8542981,16277.0799267,167.317252,51788.4780385,2674.7470837,314.7725946,161.6903139,7.0094706
15179,132,17459.5564097,9456.4094646,562.8455409,361274.8221308,349.429101,226.7204045,116.0912356,7.8559337
15185,132,18530.6591815,14590.2983644,118.80995,38833.2381814,2788.3310318,208.4582278,82.7226628,3.3369804
15186,132,18593.343257,8593.7999894,480.36264,231730.8346549,352.6513709,242.8008774,143.0494455,9.5421193
15209,133,3595.0547606,5260.4272423,532.4938062,145830.029892,1211.2895912,122.8077411,43.9486032,9.5015318
15217,133,5222.8504817,7714.4494994,177.5581329,38776.8426963,2868.6738881,272.1119893,123.3156349,9.0561515
15219,133,5411.942104,15132.2067695,161.8153642,39469.7928144,2328.673086,197.1139169,71.5940368,5.4607423
15221,133,5626.0031678,14481.2286421,329.490803,77743.2007275,1660.2113891,174.2948665,69.4988221,9.7044901
15223,133,6441.732679,14534.9279221,379.4153953,168128.5204774,726.0863679,212.6990864,98.8187312,7.2479249
15227,133,7005.9507637,12180.6601452,101.6537068,9257.5063489,2470.5852728,180.6281474,79.87276,9.0074305
15245,133,10957.1753135,12951.1665529,131.755417,22400.4937902,2630.1683892,217.9539656,91.170507,7.188181
15246,133,10997.9543569,9192.9931685,139.8208426,38411.3166855,2896.3508278,261.4021914,114.5098504,5.6202492
15249,133,11494.2107381,8345.5932349,138.0392459,27404.2185794,3704.4366318,289.8101267,126.4960671,8.4764753
15251,133,11574.6167599,12694.0365059,537.3406614,356014.3053039,90.631034,310.154687,226.0431088,9.8929241
15256,133,13230.4838857,9471.6210309,274.3021363,147649.1263267,1110.3645719,415.3982783,245.306069,8.4308878
15262,133,14567.430204,10340.6753195,166.6168177,112317.5056973,2459.4361866,479.0430625,217.6288424,4.8768382
15273,133,15887.8140411,16285.308171,165.8446779,53242.2926258,2676.7310572,440.130556,260.0973753,9.3312579
15284,133,18523.0755253,14598.3257345,125.1436438,40751.7006677,2817.7298068,258.2385624,100.8797493,4.282079
15312,134,5220.0951515,7714.6100388,146.7547472,26476.7575999,3189.8994108,228.3066014,88.8200294,7.7772222
15314,134,5395.2678525,15106.8132876,175.3234767,40269.2035132,2450.4206824,280.0570254,159.6065739,8.7604641
15336,134,8998.6423671,10632.3234078,261.7194694,78589.1536218,1516.533251,249.8450813,137.7975391,8.7213132
15347,134,10942.8496798,12936.7804354,140.6839637,25664.6830725,2606.5146394,238.9658738,123.1046694,7.7546554
15348,134,10977.2202172,9197.843348,168.201881,49269.2104859,2457.5323526,277.2817723,135.0414326,6.5696237
15352,134,11529.1357923,8352.0839761,155.7740653,30703.3938057,3135.0978279,266.6062489,119.129568,8.7382724
15365,134,13218.8080115,9466.2192958,214.185028,81306.7671184,2074.0564012,368.3237711,203.5755765,8.3797345
15369,134,14573.4138593,10337.5326481,174.6167537,121446.5473335,2436.1228806,462.3748962,251.1639292,4.7637295
15371,134,15492.8155951,11510.3491641,467.651776,328614.3434364,53.6773085,268.2234654,141.8652814,7.0623935
15376,134,15880.3760975,16272.7827755,158.6375864,47057.6409215,2952.7691663,347.7927019,164.7841759,7.689317
15393,134,18544.6966349,14592.9853499,124.1195852,41441.0298544,2932.4135005,288.6024879,136.3747334,4.6199585
15401,134,19725.2240601,12320.6574734,147.3272193,9507.0799708,2591.9571762,93.2423004,21.1160624,9.0325669
15418,135,5204.9281304,7733.9438003,148.9014947,28269.8592845,3077.3916514,266.3539817,114.4036787,8.707925
15420,135,5409.8958466,15119.1779195,150.1427063,33672.173474,2572.4650034,270.2316955,142.3677537,7.5439208
15429,135,6844.551596,5289.561477,344.9522402,100343.7509122,1466.5505036,158.1837827,56.026194,7.5117792
15437,135,8369.939615,5863.1442675,457.952464,296596.6658959,323.0992126,279.440262,156.1535259,7.8075939
15449,135,10487.4807793,7197.2443052,333.5291266,103156.9079035,1941.7749022,220.1109734,85.28857,9.4384594
15453,135,10926.7738646,12932.2696655,152.0557322,28408.5826679,2618.9687666,281.0361389,163.8688278,9.4997231
15454,135,10982.1324206,9210.1218886,147.5904603,36692.7763943,2796.962948,341.3760437,186.7895651,8.4412537
15456,135,11253.5275265,7323.7660782,426.9491409,196331.4959573,1108.4172168,253.8255239,140.5067329,9.314182
15458,135,11525.2190455,8361.4125647,111.5376143,16931.3526479,3510.4768607,263.9009772,125.1000785,8.4582935
15467,135,13033.9977636,6713.7837031,15.1846684,1785.4707349,3023.1445526,146.5011144,48.976514,5.3040174
15474,135,13977.8950468,4602.8351839,541.7504994,356363.9904871,114.8939493,202.2233662,93.9746711,6.6102884
15478,135,14582.0004794,10329.2549343,172.4853572,115882.89781,2329.9141863,538.8574634,331.2540544,5.6675143
15486,135,15934.0491509,16269.5967791,176.1134594,62147.580202,2420.0892854,326.7308651,172.1002499,6.6870168
15490,135,16458.9625537,6169.007433,433.3955584,227430.9466397,796.9959393,142.4457445,38.6145032,4.7561908
15502,135,18532.4570229,14601.4994366,123.1369602,45749.4920209,3005.6472002,263.6496255,108.3194025,3.7883766
15529,136,5179.2759817,7700.1046434,124.3043644,20395.9280831,3358.8232269,235.6401259,103.709529,7.6525953
15530,136,5273.0240099,8686.9535603,365.5034269,114794.4487851,1313.8009361,206.5441098,92.4328026,9.5436782
15531,136,5407.9858971,15120.8869988,138.9117035,35418.4951491,2552.4734376,274.3934109,137.1032581,6.3064769
15537,136,6366.7936959,16323.8802107,92.683432,6775.6412457,2280.6749935,155.066727,66.0248986,9.013536
